WEEK_NUM,GAME_DATE,GAME_TIME_SCORE,AWAY_SCHOOL,HOME_SCHOOL,GAME_LOCATION
9,"Saturday, October 29, 2022 ","GAST 31, ODU 17",295,2247,"Atlanta, GA"
9,"Saturday, October 29, 2022 ","IOWA 33, NU 13",77,2294,"Iowa City, IA"
9,"Saturday, October 29, 2022 ","NMSU 23, MASS 13",166,113,"Amherst, MA"
9,"Saturday, October 29, 2022 ","NAVY 27, TEM 20 (OT)",218,2426,"Annapolis, MD"
9,"Saturday, October 29, 2022 ","SMU 45, TLSA 34",2567,202,"Tulsa, OK"
9,"Saturday, October 29, 2022 ","APP 42, RMU 3",2523,2026,"Boone, NC"
9,"Saturday, October 29, 2022 ","UNT 40, WKU 13",249,98,"Bowling Green, KY"
9,"Saturday, October 29, 2022 ","USA 31, ARST 3",6,2032,"Jonesboro, AR"
9,"Saturday, October 29, 2022 ","BOIS 49, CSU 10",36,68,"Boise, ID"
9,"Saturday, October 29, 2022 ","CCU 24, MRSH 13",324,276,"Huntington, WV"
9,"Saturday, October 29, 2022 ","FAU 24, UAB 17",5,2226,"Boca Raton, FL"
9,"Saturday, October 29, 2022 ","ASU 42, COLO 34",9,38,"Boulder, CO"
9,"Saturday, October 29, 2022 ","BAY 45, TTU 17",239,2641,"Lubbock, TX"
9,"Saturday, October 29, 2022 ","MTSU 24, UTEP 13",2393,2638,"El Paso, TX"
9,"Saturday, October 29, 2022 ","FRES 32, SDSU 28",21,278,"Fresno, CA"
9,"Saturday, October 29, 2022 ","SJSU 35, NEV 28",2440,23,"San Jose, CA"
9,"Saturday, October 29, 2022 ","WYO 27, HAW 20",2751,62,"Honolulu, HI"
10,"Tuesday, November 1, 2022 ","BALL 27, KENT 20",2050,2309,"Kent, OH"
10,"Tuesday, November 1, 2022 ","OHIO 45, BUFF 24",2084,195,"Athens, OH"
10,"Wednesday, November 2, 2022 ","CMU 35, NIU 22",2117,2459,"DeKalb, IL"
10,"Wednesday, November 2, 2022 ","BGSU 13, WMU 9",2711,189,"Bowling Green, OH"
10,"Thursday, November 3, 2022 ","RICE 37, UTEP 30",2638,242,"Houston, TX"
10,"Thursday, November 3, 2022 ","CCU 35, APP 28",2026,324,"Conway, SC"
10,"Friday, November 4, 2022 ","WASH 24, ORST 21",204,264,"Seattle, WA"
10,"Friday, November 4, 2022 ","CONN 27, MASS 10",113,41,"East Hartford, CT"
10,"Friday, November 4, 2022 ","DUKE 38, BC 31",150,103,"Chestnut Hill, MA"
10,"Saturday, November 5, 2022 ","UGA 27, TENN 13",2633,61,"Athens, GA"
10,"Saturday, November 5, 2022 ","OSU 21, NU 7",194,77,"Evanston, IL"
10,"Saturday, November 5, 2022 ","ND 35, CLEM 14",228,87,"Notre Dame, IN"
10,"Saturday, November 5, 2022 ","MICH 52, RUTG 17",130,164,"Piscataway, NJ"
10,"Saturday, November 5, 2022 ","LSU 32, ALA 31 (OT)",333,99,"Baton Rouge, LA"
10,"Saturday, November 5, 2022 ","TCU 34, TTU 24",2641,2628,"Fort Worth, TX"
10,"Saturday, November 5, 2022 ","ORE 49, COLO 10",2483,38,"Boulder, CO"
10,"Saturday, November 5, 2022 ","USC 41, CAL 35",25,30,"Los Angeles, CA"
10,"Saturday, November 5, 2022 ","UCLA 50, ASU 36",26,9,"Tempe, AZ"
10,"Saturday, November 5, 2022 ","TEX 34, KSU 27",251,2306,"Manhattan, KS"
10,"Saturday, November 5, 2022 ","UTAH 45, ARIZ 20",12,254,"Salt Lake City, UT"
10,"Saturday, November 5, 2022 ","PSU 45, IU 14",213,84,"Bloomington, IN"
10,"Saturday, November 5, 2022 ","MSU 23, ILL 15",127,356,"Champaign, IL"
10,"Saturday, November 5, 2022 ","UNC 31, UVA 28",153,258,"Charlottesville, VA"
10,"Saturday, November 5, 2022 ","KU 37, OKST 16",197,2305,"Lawrence, KS"
10,"Saturday, November 5, 2022 ","TULN 27, TLSA 13",2655,202,"Tulsa, OK"
10,"Saturday, November 5, 2022 ","PITT 19, SYR 9",183,221,"Pittsburgh, PA"
10,"Saturday, November 5, 2022 ","NCST 30, WAKE 21",154,152,"Raleigh, NC"
10,"Saturday, November 5, 2022 ","UCF 35, MEM 28",2116,235,"Memphis, TN"
10,"Saturday, November 5, 2022 ","AFA 13, ARMY 7",2005,349,"Arlington, TX"
10,"Saturday, November 5, 2022 ","UK 21, MIZ 17",96,142,"Columbia, MO"
10,"Saturday, November 5, 2022 ","FLA 41, TA&M 24",57,245,"College Station, TX"
10,"Saturday, November 5, 2022 ","MINN 20, NEB 13",135,158,"Lincoln, NE"
10,"Saturday, November 5, 2022 ","IOWA 24, PUR 3",2294,2509,"West Lafayette, IN"
10,"Saturday, November 5, 2022 ","WISC 23, MD 10",120,275,"Madison, WI"
10,"Saturday, November 5, 2022 ","WKU 59, CLT 7",98,2429,"Charlotte, NC"
10,"Saturday, November 5, 2022 ","GT 28, VT 27",59,259,"Blacksburg, VA"
10,"Saturday, November 5, 2022 ","TEM 54, USF 28",58,218,"Philadelphia, PA"
10,"Saturday, November 5, 2022 ","MRSH 12, ODU 0",276,295,"Norfolk, VA"
10,"Saturday, November 5, 2022 ","BAY 38, OU 35",239,201,"Norman, OK"
10,"Saturday, November 5, 2022 ","GAST 42, USM 14",2247,2572,"Hattiesburg, MS"
10,"Saturday, November 5, 2022 ","LT 40, MTSU 24",2393,2348,"Ruston, LA"
10,"Saturday, November 5, 2022 ","WSU 52, STAN 14",265,24,"Stanford, CA"
10,"Saturday, November 5, 2022 ","ISU 31, WVU 14",277,66,"Ames, IA"
10,"Saturday, November 5, 2022 ","USU 27, UNM 10",167,328,"Logan, UT"
10,"Saturday, November 5, 2022 ","UTSA 44, UAB 38 (2OT)",2636,5,"Birmingham, AL"
10,"Saturday, November 5, 2022 ","LIB 21, ARK 19",2335,8,"Fayetteville, AR"
10,"Saturday, November 5, 2022 ","CIN 20, NAVY 10",2426,2132,"Cincinnati, OH"
10,"Saturday, November 5, 2022 ","USA 38, GASO 31",6,290,"Statesboro, GA"
10,"Saturday, November 5, 2022 ","UNT 52, FIU 14",2229,249,"Denton, TX"
10,"Saturday, November 5, 2022 ","TROY 23, UL 17",2653,309,"Lafayette, LA"
10,"Saturday, November 5, 2022 ","ULM 31, TXST 30",326,2433,"Monroe, LA"
10,"Saturday, November 5, 2022 ","BYU 31, BOIS 28",252,68,"Boise, ID"
10,"Saturday, November 5, 2022 ","SDSU 14, UNLV 10",2439,21,"San Diego, CA"
10,"Saturday, November 5, 2022 ","SMU 77, HOU 63",248,2567,"Dallas, TX"
10,"Saturday, November 5, 2022 ","MSST 39, AUB 33 (OT)",2,344,"Starkville, MS"
10,"Saturday, November 5, 2022 ","SC 38, VAN 27",2579,238,"Nashville, TN"
10,"Saturday, November 5, 2022 ","LOU 34, JMU 10",256,97,"Louisville, KY"
10,"Saturday, November 5, 2022 ","FSU 45, MIA 3",52,2390,"Miami Gardens, FL"
10,"Saturday, November 5, 2022 ","SJSU 28, CSU 16",36,23,"San Jose, CA"
10,"Saturday, November 5, 2022 ","FRES 55, HAW 13",62,278,"Fresno, CA"
11,"Tuesday, November 8, 2022 ","EMU 34, AKR 28",2199,2006,"Akron, OH"
11,"Tuesday, November 8, 2022 ","OHIO 37, M-OH 21",195,193,"Oxford, OH"
11,"Tuesday, November 8, 2022 ","TOL 28, BALL 21",2050,2649,"Toledo, OH"
11,"Wednesday, November 9, 2022 ","NIU 24, WMU 21",2459,2711,"Kalamazoo, MI"
11,"Wednesday, November 9, 2022 ","CMU 31, BUFF 27",2084,2117,"Mount Pleasant, MI"
11,"Wednesday, November 9, 2022 ","KENT 40, BGSU 6",2309,189,"Bowling Green, OH"
11,"Thursday, November 10, 2022 ","MEM 26, TLSA 10",202,235,"Memphis, TN"
11,"Thursday, November 10, 2022 ","UL 36, GASO 17",290,309,"Lafayette, LA"
11,"Friday, November 11, 2022 ","USC 55, COLO 17",38,30,"Los Angeles, CA"
11,"Friday, November 11, 2022 ","CIN 27, ECU 25",151,2132,"Cincinnati, OH"
11,"Friday, November 11, 2022 ","FRES 37, UNLV 30",278,2439,"Las Vegas, NV"
11,"Saturday, November 12, 2022 ","UGA 45, MSST 19",61,344,"Starkville, MS"
11,"Saturday, November 12, 2022 ","OSU 56, IU 14",84,194,"Columbus, OH"
11,"Saturday, November 12, 2022 ","MICH 34, NEB 3",158,130,"Ann Arbor, MI"
11,"Saturday, November 12, 2022 ","TCU 17, TEX 10",2628,251,"Austin, TX"
11,"Saturday, November 12, 2022 ","TENN 66, MIZ 24",142,2633,"Knoxville, TN"
11,"Saturday, November 12, 2022 ","WASH 37, ORE 34",264,2483,"Eugene, OR"
11,"Saturday, November 12, 2022 ","LSU 13, ARK 10",99,8,"Fayetteville, AR"
11,"Saturday, November 12, 2022 ","ALA 30, MISS 24",333,145,"Oxford, MS"
11,"Saturday, November 12, 2022 ","CLEM 31, LOU 16",97,228,"Clemson, SC"
11,"Saturday, November 12, 2022 ","ARIZ 34, UCLA 28",12,26,"Pasadena, CA"
11,"Saturday, November 12, 2022 ","UTAH 42, STAN 7",24,254,"Salt Lake City, UT"
11,"Saturday, November 12, 2022 ","PSU 30, MD 0",120,213,"University Park, PA"
11,"Saturday, November 12, 2022 ","UNC 36, WAKE 34",153,154,"Winston-Salem, NC"
11,"Saturday, November 12, 2022 ","BC 21, NCST 20",103,152,"Raleigh, NC"
11,"Saturday, November 12, 2022 ","UCF 38, TULN 31",2116,2655,"New Orleans, LA"
11,"Saturday, November 12, 2022 ","KSU 31, BAY 3",2306,239,"Waco, TX"
11,"Saturday, November 12, 2022 ","ND 35, NAVY 32",87,2426,"Baltimore, MD"
11,"Saturday, November 12, 2022 ","PUR 31, ILL 24",2509,356,"Champaign, IL"
11,"Saturday, November 12, 2022 ","FSU 38, SYR 3",52,183,"Syracuse, NY"
11,"Saturday, November 12, 2022 ","VAN 24, UK 21",238,96,"Lexington, KY"
11,"Saturday, November 12, 2022 ","WVU 23, OU 20",201,277,"Morgantown, WV"
11,"Saturday, November 12, 2022 ","CONN 36, LIB 33",2335,41,"East Hartford, CT"
11,"Saturday, November 12, 2022 ","MSU 27, RUTG 21",164,127,"East Lansing, MI"
11,"Saturday, November 12, 2022 ","DUKE 24, VT 7",259,150,"Durham, NC"
11,"Saturday, November 12, 2022 ","PITT 37, UVA 7",221,258,"Charlottesville, VA"
11,"Saturday, November 12, 2022 ","SMU 41, USF 23",2567,58,"Tampa, FL"
11,"Saturday, November 12, 2022 ","ULM 31, GAST 28",2433,2247,"Atlanta, GA"
11,"Saturday, November 12, 2022 ","JMU 37, ODU 3",256,295,"Norfolk, VA"
11,"Saturday, November 12, 2022 ","NMSU 51, LAM 14",2320,166,"Las Cruces, NM"
11,"Saturday, November 12, 2022 ","WKU 45, RICE 10",242,98,"Bowling Green, KY"
11,"Saturday, November 12, 2022 ","ARST 35, MASS 33",113,2032,"Jonesboro, AR"
11,"Saturday, November 12, 2022 ","HOU 43, TEM 36",218,248,"Houston, TX"
11,"Saturday, November 12, 2022 ","WSU 28, ASU 18",9,265,"Pullman, WA"
11,"Saturday, November 12, 2022 ","OKST 20, ISU 14",66,197,"Stillwater, OK"
11,"Saturday, November 12, 2022 ","TROY 10, ARMY 9",349,2653,"Troy, AL"
11,"Saturday, November 12, 2022 ","IOWA 24, WISC 10",275,2294,"Iowa City, IA"
11,"Saturday, November 12, 2022 ","MINN 31, NU 3",77,135,"Minneapolis, MN"
11,"Saturday, November 12, 2022 ","MIA 35, GT 14",2390,59,"Atlanta, GA"
11,"Saturday, November 12, 2022 ","AFA 35, UNM 3",167,2005,"USAF Academy, CO"
11,"Saturday, November 12, 2022 ","MRSH 28, APP 21",2026,276,"Huntington, WV"
11,"Saturday, November 12, 2022 ","MTSU 24, CLT 14",2429,2393,"Murfreesboro, TN"
11,"Saturday, November 12, 2022 ","UTSA 51, LT 7",2348,2636,"San Antonio, TX"
11,"Saturday, November 12, 2022 ","UAB 41, UNT 21",249,5,"Birmingham, AL"
11,"Saturday, November 12, 2022 ","FLA 38, SC 6",2579,57,"Gainesville, FL"
11,"Saturday, November 12, 2022 ","USA 38, TXST 21",326,6,"Mobile, AL"
11,"Saturday, November 12, 2022 ","TTU 43, KU 28",2305,2641,"Lubbock, TX"
11,"Saturday, November 12, 2022 ","WYO 14, CSU 13",2751,36,"Fort Collins, CO"
11,"Saturday, November 12, 2022 ","FAU 52, FIU 7",2226,2229,"Miami, FL"
11,"Saturday, November 12, 2022 ","AUB 13, TA&M 10",245,2,"Auburn, AL"
11,"Saturday, November 12, 2022 ","CCU 26, USM 23",2572,324,"Conway, SC"
11,"Saturday, November 12, 2022 ","ORST 38, CAL 10",25,204,"Corvallis, OR"
11,"Saturday, November 12, 2022 ","BOIS 41, NEV 3",68,2440,"Reno, NV"
11,"Saturday, November 12, 2022 ","SDSU 43, SJSU 27",23,21,"San Diego, CA"
11,"Saturday, November 12, 2022 ","USU 41, HAW 34",328,62,"Honolulu, HI"
12,"Tuesday, November 15, 2022 ","BGSU 42, TOL 35",189,2649,"Toledo, OH"
12,"Tuesday, November 15, 2022 ","OHIO 32, BALL 18",195,2050,"Muncie, IN"
12,"Wednesday, November 16, 2022 ","EMU 31, KENT 24",2199,2309,"Kent, OH"
12,"Wednesday, November 16, 2022 ","M-OH 29, NIU 23",193,2459,"DeKalb, IL"
12,"Wednesday, November 16, 2022 ","WMU 12, CMU 10",2711,2117,"Mount Pleasant, MI"
12,"Thursday, November 17, 2022 ","TULN 59, SMU 24",2567,2655,"New Orleans, LA"
12,"Friday, November 18, 2022 ","TLSA 48, USF 42",58,202,"Tulsa, OK"
12,"Friday, November 18, 2022 ","SDSU 34, UNM 10",21,167,"Albuquerque, NM"
12,"Saturday, November 19, 2022 ","UGA 16, UK 6",61,96,"Lexington, KY"
12,"Saturday, November 19, 2022 ","OSU 43, MD 30",194,120,"College Park, MD"
12,"Saturday, November 19, 2022 ","MICH 19, ILL 17",356,130,"Ann Arbor, MI"
12,"Saturday, November 19, 2022 ","TCU 29, BAY 28",2628,239,"Waco, TX"
12,"Saturday, November 19, 2022 ","SC 63, TENN 38",2633,2579,"Columbia, SC"
12,"Saturday, November 19, 2022 ","LSU 41, UAB 10",5,99,"Baton Rouge, LA"
12,"Saturday, November 19, 2022 ","USC 48, UCLA 45",30,26,"Pasadena, CA"
12,"Saturday, November 19, 2022 ","ALA 34, APSU 0",2046,333,"Tuscaloosa, AL"
12,"Saturday, November 19, 2022 ","CLEM 40, MIA 10",2390,228,"Clemson, SC"
12,"Saturday, November 19, 2022 ","ORE 20, UTAH 17",254,2483,"Eugene, OR"
12,"Saturday, November 19, 2022 ","PSU 55, RUTG 10",213,164,"Piscataway, NJ"
12,"Saturday, November 19, 2022 ","GT 21, UNC 17",59,153,"Chapel Hill, NC"
12,"Saturday, November 19, 2022 ","ARK 42, MISS 27",145,8,"Fayetteville, AR"
12,"Saturday, November 19, 2022 ","KSU 48, WVU 31",2306,277,"Morgantown, WV"
12,"Saturday, November 19, 2022 ","WASH 54, COLO 7",38,264,"Seattle, WA"
12,"Saturday, November 19, 2022 ","ND 44, BC 0",103,87,"Notre Dame, IN"
12,"Saturday, November 19, 2022 ","FSU 49, UL 17",309,52,"Tallahassee, FL"
12,"Saturday, November 19, 2022 ","NAVY 17, UCF 14",2426,2116,"Orlando, FL"
12,"Saturday, November 19, 2022 ","OU 28, OKST 13",197,201,"Norman, OK"
12,"Saturday, November 19, 2022 ","ORST 31, ASU 7",204,9,"Tempe, AZ"
12,"Saturday, November 19, 2022 ","LOU 25, NCST 10",152,97,"Louisville, KY"
12,"Saturday, November 19, 2022 ","CIN 23, TEM 3",2132,218,"Philadelphia, PA"
12,"Saturday, November 19, 2022 ","MSST 56, ETSU 7",2193,344,"Starkville, MS"
12,"Saturday, November 19, 2022 ","TA&M 20, MASS 3",113,245,"College Station, TX"
12,"Saturday, November 19, 2022 ","VAN 31, FLA 24",57,238,"Nashville, TN"
12,"Saturday, November 19, 2022 ","ARMY 34, CONN 17",41,349,"West Point, NY"
12,"Saturday, November 19, 2022 ","VT 23, LIB 22",259,2335,"Lynchburg, VA"
12,"Saturday, November 19, 2022 ","WISC 15, NEB 14",275,158,"Lincoln, NE"
12,"Saturday, November 19, 2022 ","PUR 17, NU 9",77,2509,"West Lafayette, IN"
12,"Saturday, November 19, 2022 ","IU 39, MSU 31 (2OT)",84,127,"East Lansing, MI"
12,"Saturday, November 19, 2022 ","PITT 28, DUKE 26",150,221,"Pittsburgh, PA"
12,"Saturday, November 19, 2022 ","UTSA 41, RICE 7",2636,242,"Houston, TX"
12,"Saturday, November 19, 2022 ","WSU 31, ARIZ 20",265,12,"Tucson, AZ"
12,"Saturday, November 19, 2022 ","HOU 42, ECU 3",248,151,"Greenville, NC"
12,"Saturday, November 19, 2022 ","MEM 59, UNA 0",2453,235,"Memphis, TN"
12,"Saturday, November 19, 2022 ","JMU 42, GAST 40",2247,256,"Harrisonburg, VA"
12,"Saturday, November 19, 2022 ","APP 27, ODU 14",295,2026,"Boone, NC"
12,"Saturday, November 19, 2022 ","TEX 55, KU 14",251,2305,"Lawrence, KS"
12,"Saturday, November 19, 2022 ","BYU 52, UTU 26",3101,252,"Provo, UT"
12,"Saturday, November 19, 2022 ","USA 27, USM 20",6,2572,"Hattiesburg, MS"
12,"Saturday, November 19, 2022 ","TROY 34, ULM 16",2433,2653,"Troy, AL"
12,"Saturday, November 19, 2022 ","CLT 26, LT 21",2348,2429,"Charlotte, NC"
12,"Saturday, November 19, 2022 ","MTSU 49, FAU 21",2226,2393,"Murfreesboro, TN"
12,"Saturday, November 19, 2022 ","IOWA 13, MINN 10",2294,135,"Minneapolis, MN"
12,"Saturday, November 19, 2022 ","UTEP 40, FIU 6",2229,2638,"El Paso, TX"
12,"Saturday, November 19, 2022 ","AUB 41, WKU 17",98,2,"Auburn, AL"
12,"Saturday, November 19, 2022 ","TXST 16, ARST 13",2032,326,"San Marcos, TX"
12,"Saturday, November 19, 2022 ","CAL 27, STAN 20",24,25,"Berkeley, CA"
12,"Saturday, November 19, 2022 ","MRSH 23, GASO 10",276,290,"Statesboro, GA"
12,"Saturday, November 19, 2022 ","TTU 14, ISU 10",2641,66,"Ames, IA"
12,"Saturday, November 19, 2022 ","BOIS 20, WYO 17",68,2751,"Laramie, WY"
12,"Saturday, November 19, 2022 ","MIZ 45, NMSU 14",166,142,"Columbia, MO"
12,"Saturday, November 19, 2022 ","WAKE 45, SYR 35",183,154,"Winston-Salem, NC"
12,"Saturday, November 19, 2022 ","AFA 24, CSU 12",36,2005,"USAF Academy, CO"
12,"Saturday, November 19, 2022 ","USU 35, SJSU 31",23,328,"Logan, UT"
12,"Saturday, November 19, 2022 ","FRES 41, NEV 14",278,2440,"Reno, NV"
12,"Saturday, November 19, 2022 ","HAW 31, UNLV 25",2439,62,"Honolulu, HI"
12,"Saturday, November 19, 2022 ",Canceled,324,258,"Charlottesville, VA"
12,"Saturday, November 19, 2022 ",Postponed,2006,2084,"Buffalo, NY"
13,"Tuesday, November 22, 2022 ","M-OH 18, BALL 17",2050,193,"Oxford, OH"
13,"Tuesday, November 22, 2022 ","OHIO 38, BGSU 14",189,195,"Athens, OH"
13,"Thursday, November 24, 2022 ","MSST 24, MISS 22",344,145,"Oxford, MS"
13,"Friday, November 25, 2022 ","FSU 45, FLA 38",57,52,"Tallahassee, FL"
13,"Friday, November 25, 2022 ","NCST 30, UNC 27 (2OT)",152,153,"Chapel Hill, NC"
13,"Friday, November 25, 2022 ","UCLA 35, CAL 28",26,25,"Berkeley, CA"
13,"Friday, November 25, 2022 ","TULN 27, CIN 24",2655,2132,"Cincinnati, OH"
13,"Friday, November 25, 2022 ","TEX 38, BAY 27",239,251,"Austin, TX"
13,"Friday, November 25, 2022 ","BOIS 42, USU 23",328,68,"Boise, ID"
13,"Friday, November 25, 2022 ","EMU 38, CMU 19",2117,2199,"Ypsilanti, MI"
13,"Friday, November 25, 2022 ","WMU 20, TOL 14",2649,2711,"Kalamazoo, MI"
13,"Friday, November 25, 2022 ","ARIZ 38, ASU 35",9,12,"Tucson, AZ"
13,"Friday, November 25, 2022 ","MIZ 29, ARK 27",8,142,"Columbia, MO"
13,"Friday, November 25, 2022 ","CSU 17, UNM 0",167,36,"Fort Collins, CO"
13,"Friday, November 25, 2022 ","NEB 24, IOWA 17",158,2294,"Iowa City, IA"
13,"Friday, November 25, 2022 ","FRES 30, WYO 0",2751,278,"Fresno, CA"
13,"Saturday, November 26, 2022",Canceled,258,259,"Blacksburg, VA"
13,"Saturday, November 26, 2022","UGA 37, GT 14",59,61,"Athens, GA"
13,"Saturday, November 26, 2022","MICH 45, OSU 23",130,194,"Columbus, OH"
13,"Saturday, November 26, 2022","TCU 62, ISU 14",66,2628,"Fort Worth, TX"
13,"Saturday, November 26, 2022","TA&M 38, LSU 23",99,245,"College Station, TX"
13,"Saturday, November 26, 2022","USC 38, ND 27",87,30,"Los Angeles, CA"
13,"Saturday, November 26, 2022","ALA 49, AUB 27",2,333,"Tuscaloosa, AL"
13,"Saturday, November 26, 2022","SC 31, CLEM 30",2579,228,"Clemson, SC"
13,"Saturday, November 26, 2022","ORST 38, ORE 34",2483,204,"Corvallis, OR"
13,"Saturday, November 26, 2022","TENN 56, VAN 0",2633,238,"Nashville, TN"
13,"Saturday, November 26, 2022","PSU 35, MSU 16",127,213,"University Park, PA"
13,"Saturday, November 26, 2022","KSU 47, KU 27",2305,2306,"Manhattan, KS"
13,"Saturday, November 26, 2022","WASH 51, WSU 33",264,265,"Pullman, WA"
13,"Saturday, November 26, 2022","UTAH 63, COLO 21",254,38,"Boulder, CO"
13,"Saturday, November 26, 2022","UCF 46, USF 39",2116,58,"Tampa, FL"
13,"Saturday, November 26, 2022","UK 26, LOU 13",97,96,"Lexington, KY"
13,"Saturday, November 26, 2022","WVU 24, OKST 19",277,197,"Stillwater, OK"
13,"Saturday, November 26, 2022","ARMY 44, MASS 7",349,113,"Amherst, MA"
13,"Saturday, November 26, 2022","NMSU 49, LIB 14",166,2335,"Lynchburg, VA"
13,"Saturday, November 26, 2022","MD 37, RUTG 0",164,120,"College Park, MD"
13,"Saturday, November 26, 2022","JMU 47, CCU 7",324,256,"Harrisonburg, VA"
13,"Saturday, November 26, 2022","USA 27, ODU 20",295,6,"Mobile, AL"
13,"Saturday, November 26, 2022","MRSH 28, GAST 23",2247,276,"Huntington, WV"
13,"Saturday, November 26, 2022","WKU 32, FAU 31 (OT)",98,2226,"Boca Raton, FL"
13,"Saturday, November 26, 2022","ECU 49, TEM 46",151,218,"Philadelphia, PA"
13,"Saturday, November 26, 2022","KENT 30, BUFF 27 (OT)",2309,2084,"Buffalo, NY"
13,"Saturday, November 26, 2022","AKR 44, NIU 12",2006,2459,"DeKalb, IL"
13,"Saturday, November 26, 2022","UNT 21, RICE 17",242,249,"Denton, TX"
13,"Saturday, November 26, 2022","ILL 41, NU 3",356,77,"Evanston, IL"
13,"Saturday, November 26, 2022","MINN 23, WISC 16",135,275,"Madison, WI"
13,"Saturday, November 26, 2022","PUR 30, IU 16",2509,84,"Bloomington, IN"
13,"Saturday, November 26, 2022","DUKE 34, WAKE 31",154,150,"Durham, NC"
13,"Saturday, November 26, 2022","SJSU 27, HAW 14",62,23,"San Jose, CA"
13,"Saturday, November 26, 2022","SMU 34, MEM 31",235,2567,"Dallas, TX"
13,"Saturday, November 26, 2022","TROY 48, ARST 19",2653,2032,"Jonesboro, AR"
13,"Saturday, November 26, 2022","UAB 37, LT 27",5,2348,"Ruston, LA"
13,"Saturday, November 26, 2022","UTSA 34, UTEP 31",2638,2636,"San Antonio, TX"
13,"Saturday, November 26, 2022","USM 20, ULM 10",2572,2433,"Monroe, LA"
13,"Saturday, November 26, 2022","UL 41, TXST 13",309,326,"San Marcos, TX"
13,"Saturday, November 26, 2022","UNLV 27, NEV 22",2440,2439,"Las Vegas, NV"
13,"Saturday, November 26, 2022","GASO 51, APP 48 (2OT)",2026,290,"Statesboro, GA"
13,"Saturday, November 26, 2022","MTSU 33, FIU 28",2393,2229,"Miami, FL"
13,"Saturday, November 26, 2022","TTU 51, OU 48 (OT)",201,2641,"Lubbock, TX"
13,"Saturday, November 26, 2022","SYR 32, BC 23",183,103,"Chestnut Hill, MA"
13,"Saturday, November 26, 2022","TLSA 37, HOU 30",202,248,"Houston, TX"
13,"Saturday, November 26, 2022","PITT 42, MIA 16",221,2390,"Miami Gardens, FL"
13,"Saturday, November 26, 2022","AFA 13, SDSU 3",2005,21,"San Diego, CA"
13,"Saturday, November 26, 2022","BYU 35, STAN 26",252,24,"Stanford, CA"
14,"Friday, December 2, 2022 ","UTAH 47, USC 24",254,30,"Las Vegas, NV"
14,"Friday, December 2, 2022 ","BUFF 23, AKR 22",2006,2084,"Buffalo, NY"
14,"Friday, December 2, 2022 ","UTSA 48, UNT 27",249,2636,"San Antonio, TX"
14,"Saturday, December 3, 2022 ","UGA 50, LSU 30",99,61,"Atlanta, GA"
14,"Saturday, December 3, 2022 ","MICH 43, PUR 22",2509,130,"Indianapolis, IN"
14,"Saturday, December 3, 2022 ","KSU 31, TCU 28 (OT)",2306,2628,"Arlington, TX"
14,"Saturday, December 3, 2022 ","CLEM 39, UNC 10",228,153,"Charlotte, NC"
14,"Saturday, December 3, 2022 ","TULN 45, UCF 28",2116,2655,"New Orleans, LA"
14,"Saturday, December 3, 2022 ","TOL 17, OHIO 7",2649,195,"Detroit, MI"
14,"Saturday, December 3, 2022 ","TROY 45, CCU 26",324,2653,"Troy, AL"
14,"Saturday, December 3, 2022 ","FRES 28, BOIS 16",278,68,"Boise, ID"
14,"Saturday, December 3, 2022 ","NMSU 65, VAL 3",2674,166,"Las Cruces, NM"
15,"Saturday, December 10, 2022 ","ARMY 20, NAVY 17 (2OT)",2426,349,"Philadelphia, PA"
